sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:NOME_PROCEDIMENTO,matchScore,targetConceptId,targetConceptName,targetVocabularyId,targetDomainId,targetStandardConcept,targetChildCount,targetParentCount,targetConceptClassId,targetConceptCode,targetValidStartDate,targetValidEndDate,targetInvalidReason
0603080294,Everolimus 1 mg for transplantation (by tablet),-1,,EVEROLIMO 1 MG PARA TRANSPLANTE (POR COMPRIMIDO),0.54,35200596,everolimus 1 MG Oral Tablet,RxNorm,Drug,S,2,4,Clinical Drug,2056895,20181203,20991231,
0603080294,Everolimus 1 mg for transplantation (by tablet),-1,,EVEROLIMO 1 MG PARA TRANSPLANTE (POR COMPRIMIDO),0.54,35200596,everolimus 1 MG Oral Tablet,RxNorm,Drug,S,2,4,Clinical Drug,2056895,20181203,20991231,
0603080294,Everolimus 1 mg for transplantation (by tablet),-1,,EVEROLIMO 1 MG PARA TRANSPLANTE (POR COMPRIMIDO),0.54,35200596,everolimus 1 MG Oral Tablet,RxNorm,Drug,S,2,4,Clinical Drug,2056895,20181203,20991231,
0603080294,Everolimus 1 mg for transplantation (by tablet),-1,,EVEROLIMO 1 MG PARA TRANSPLANTE (POR COMPRIMIDO),0.54,35200596,everolimus 1 MG Oral Tablet,RxNorm,Drug,S,2,4,Clinical Drug,2056895,20181203,20991231,
0603080294,Everolimus 1 mg for transplantation (by tablet),-1,,EVEROLIMO 1 MG PARA TRANSPLANTE (POR COMPRIMIDO),0.54,35200596,everolimus 1 MG Oral Tablet,RxNorm,Drug,S,2,4,Clinical Drug,2056895,20181203,20991231,
0603080294,Everolimus 1 mg for transplantation (by tablet),-1,,EVEROLIMO 1 MG PARA TRANSPLANTE (POR COMPRIMIDO),0.54,35200596,everolimus 1 MG Oral Tablet,RxNorm,Drug,S,2,4,Clinical Drug,2056895,20181203,20991231,
0604010010,Mesalazine 400 mg (by tablet),-1,,MESALAZINA 400 MG (POR COMPRIMIDO),0.54,41241105,mesalamine 400 MG Oral Tablet,RxNorm Extension,Drug,S,26,2,Clinical Drug,OMOP2439067,20170824,20991231,
0604010010,Mesalazine 400 mg (by tablet),-1,,MESALAZINA 400 MG (POR COMPRIMIDO),0.54,41241105,mesalamine 400 MG Oral Tablet,RxNorm Extension,Drug,S,26,2,Clinical Drug,OMOP2439067,20170824,20991231,
0604010010,Mesalazine 400 mg (by tablet),-1,,MESALAZINA 400 MG (POR COMPRIMIDO),0.54,41241105,mesalamine 400 MG Oral Tablet,RxNorm Extension,Drug,S,26,2,Clinical Drug,OMOP2439067,20170824,20991231,
0604010010,Mesalazine 400 mg (by tablet),-1,,MESALAZINA 400 MG (POR COMPRIMIDO),0.54,41241105,mesalamine 400 MG Oral Tablet,RxNorm Extension,Drug,S,26,2,Clinical Drug,OMOP2439067,20170824,20991231,
0604010010,Mesalazine 400 mg (by tablet),-1,,MESALAZINA 400 MG (POR COMPRIMIDO),0.54,41241105,mesalamine 400 MG Oral Tablet,RxNorm Extension,Drug,S,26,2,Clinical Drug,OMOP2439067,20170824,20991231,
0604010010,Mesalazine 400 mg (by tablet),-1,,MESALAZINA 400 MG (POR COMPRIMIDO),0.54,41241105,mesalamine 400 MG Oral Tablet,RxNorm Extension,Drug,S,26,2,Clinical Drug,OMOP2439067,20170824,20991231,
0604010028,Mesalazine 500 mg (by tablet),-1,,MESALAZINA 500 MG (POR COMPRIMIDO),0.58,41061661,mesalamine 500 MG Oral Tablet [Mesalazin],RxNorm Extension,Drug,S,6,6,Branded Drug,OMOP2259623,20170824,20991231,
0604010028,Mesalazine 500 mg (by tablet),-1,,MESALAZINA 500 MG (POR COMPRIMIDO),0.58,19022285,mesalamine 500 MG Oral Tablet,RxNorm,Drug,S,136,4,Clinical Drug,199767,19700101,20991231,
0604010028,Mesalazine 500 mg (by tablet),-1,,MESALAZINA 500 MG (POR COMPRIMIDO),0.58,41061661,mesalamine 500 MG Oral Tablet [Mesalazin],RxNorm Extension,Drug,S,6,6,Branded Drug,OMOP2259623,20170824,20991231,
0604010028,Mesalazine 500 mg (by tablet),-1,,MESALAZINA 500 MG (POR COMPRIMIDO),0.58,19022285,mesalamine 500 MG Oral Tablet,RxNorm,Drug,S,136,4,Clinical Drug,199767,19700101,20991231,
0604010028,Mesalazine 500 mg (by tablet),-1,,MESALAZINA 500 MG (POR COMPRIMIDO),0.58,968609,mesalamine 500 MG,RxNorm,Drug,S,45,10,Clinical Drug Comp,316248,19700101,20991231,
0604010028,Mesalazine 500 mg (by tablet),-1,,MESALAZINA 500 MG (POR COMPRIMIDO),0.58,19022285,mesalamine 500 MG Oral Tablet,RxNorm,Drug,S,136,4,Clinical Drug,199767,19700101,20991231,
0604010036,Mesalazine 800 mg - by tablet,-1,,MESALAZINA 800 MG - POR COMPRIMIDO,0.66,41147679,mesalamine 800 MG Oral Tablet,RxNorm Extension,Drug,S,9,2,Clinical Drug,OMOP2345641,20170824,20991231,
0604010036,Mesalazine 800 mg - by tablet,-1,,MESALAZINA 800 MG - POR COMPRIMIDO,0.66,41147679,mesalamine 800 MG Oral Tablet,RxNorm Extension,Drug,S,9,2,Clinical Drug,OMOP2345641,20170824,20991231,
0604010036,Mesalazine 800 mg - by tablet,-1,,MESALAZINA 800 MG - POR COMPRIMIDO,0.66,968667,mesalamine 800 MG Delayed Release Oral Tablet,RxNorm,Drug,S,40,4,Clinical Drug,833234,20090301,20991231,
0604010036,Mesalazine 800 mg - by tablet,-1,,MESALAZINA 800 MG - POR COMPRIMIDO,0.66,41147679,mesalamine 800 MG Oral Tablet,RxNorm Extension,Drug,S,9,2,Clinical Drug,OMOP2345641,20170824,20991231,
0604010036,Mesalazine 800 mg - by tablet,-1,,MESALAZINA 800 MG - POR COMPRIMIDO,0.66,41147679,mesalamine 800 MG Oral Tablet,RxNorm Extension,Drug,S,9,2,Clinical Drug,OMOP2345641,20170824,20991231,
0604010036,Mesalazine 800 mg - by tablet,-1,,MESALAZINA 800 MG - POR COMPRIMIDO,0.66,968667,mesalamine 800 MG Delayed Release Oral Tablet,RxNorm,Drug,S,40,4,Clinical Drug,833234,20090301,20991231,
0604010036,Mesalazine 800 mg - by tablet,-1,,MESALAZINA 800 MG - POR COMPRIMIDO,0.66,41147679,mesalamine 800 MG Oral Tablet,RxNorm Extension,Drug,S,9,2,Clinical Drug,OMOP2345641,20170824,20991231,
0604010044,Mesalazine 250 mg (by suppository),-1,,MESALAZINA 250 MG (POR SUPOSITORIO),0.54,968467,mesalamine 250 MG Rectal Suppository,RxNorm,Drug,S,66,3,Clinical Drug,247161,19700101,20991231,
0604010044,Mesalazine 250 mg (by suppository),-1,,MESALAZINA 250 MG (POR SUPOSITORIO),0.54,968467,mesalamine 250 MG Rectal Suppository,RxNorm,Drug,S,66,3,Clinical Drug,247161,19700101,20991231,
0604010044,Mesalazine 250 mg (by suppository),-1,,MESALAZINA 250 MG (POR SUPOSITORIO),0.54,968467,mesalamine 250 MG Rectal Suppository,RxNorm,Drug,S,66,3,Clinical Drug,247161,19700101,20991231,
0604010044,Mesalazine 250 mg (by suppository),-1,,MESALAZINA 250 MG (POR SUPOSITORIO),0.54,968467,mesalamine 250 MG Rectal Suppository,RxNorm,Drug,S,66,3,Clinical Drug,247161,19700101,20991231,
0604010044,Mesalazine 250 mg (by suppository),-1,,MESALAZINA 250 MG (POR SUPOSITORIO),0.54,968467,mesalamine 250 MG Rectal Suppository,RxNorm,Drug,S,66,3,Clinical Drug,247161,19700101,20991231,
0604010044,Mesalazine 250 mg (by suppository),-1,,MESALAZINA 250 MG (POR SUPOSITORIO),0.54,968467,mesalamine 250 MG Rectal Suppository,RxNorm,Drug,S,66,3,Clinical Drug,247161,19700101,20991231,
0604010044,Mesalazine 250 mg (by suppository),-1,,MESALAZINA 250 MG (POR SUPOSITORIO),0.54,968467,mesalamine 250 MG Rectal Suppository,RxNorm,Drug,S,66,3,Clinical Drug,247161,19700101,20991231,
0604010052,Mesalazine 500 mg (by suppository),-1,,MESALAZINA 500 MG (POR SUPOSITORIO),0.65,968429,mesalamine 500 MG Rectal Suppository,RxNorm,Drug,S,112,3,Clinical Drug,197932,19700101,20991231,
0604010052,Mesalazine 500 mg (by suppository),-1,,MESALAZINA 500 MG (POR SUPOSITORIO),0.65,968429,mesalamine 500 MG Rectal Suppository,RxNorm,Drug,S,112,3,Clinical Drug,197932,19700101,20991231,
0604010052,Mesalazine 500 mg (by suppository),-1,,MESALAZINA 500 MG (POR SUPOSITORIO),0.65,968429,mesalamine 500 MG Rectal Suppository,RxNorm,Drug,S,112,3,Clinical Drug,197932,19700101,20991231,
0604010052,Mesalazine 500 mg (by suppository),-1,,MESALAZINA 500 MG (POR SUPOSITORIO),0.65,968429,mesalamine 500 MG Rectal Suppository,RxNorm,Drug,S,112,3,Clinical Drug,197932,19700101,20991231,
0604010052,Mesalazine 500 mg (by suppository),-1,,MESALAZINA 500 MG (POR SUPOSITORIO),0.65,968429,mesalamine 500 MG Rectal Suppository,RxNorm,Drug,S,112,3,Clinical Drug,197932,19700101,20991231,
0604010052,Mesalazine 500 mg (by suppository),-1,,MESALAZINA 500 MG (POR SUPOSITORIO),0.65,968429,mesalamine 500 MG Rectal Suppository,RxNorm,Drug,S,112,3,Clinical Drug,197932,19700101,20991231,
0604010052,Mesalazine 500 mg (by suppository),-1,,MESALAZINA 500 MG (POR SUPOSITORIO),0.65,968429,mesalamine 500 MG Rectal Suppository,RxNorm,Drug,S,112,3,Clinical Drug,197932,19700101,20991231,
0604010060,Mesalazine 1000 mg (by suppository),-1,,MESALAZINA 1000 MG (POR SUPOSITORIO),0.5000286,19061326,mesalamine 1000 MG Rectal Suppository,RxNorm,Drug,S,98,3,Clinical Drug,248420,19700101,20991231,
0604010060,Mesalazine 1000 mg (by suppository),-1,,MESALAZINA 1000 MG (POR SUPOSITORIO),0.5000286,19061326,mesalamine 1000 MG Rectal Suppository,RxNorm,Drug,S,98,3,Clinical Drug,248420,19700101,20991231,
0604010060,Mesalazine 1000 mg (by suppository),-1,,MESALAZINA 1000 MG (POR SUPOSITORIO),0.5000286,19061326,mesalamine 1000 MG Rectal Suppository,RxNorm,Drug,S,98,3,Clinical Drug,248420,19700101,20991231,
0604010060,Mesalazine 1000 mg (by suppository),-1,,MESALAZINA 1000 MG (POR SUPOSITORIO),0.5000286,19061326,mesalamine 1000 MG Rectal Suppository,RxNorm,Drug,S,98,3,Clinical Drug,248420,19700101,20991231,
0604010060,Mesalazine 1000 mg (by suppository),-1,,MESALAZINA 1000 MG (POR SUPOSITORIO),0.5000286,19061326,mesalamine 1000 MG Rectal Suppository,RxNorm,Drug,S,98,3,Clinical Drug,248420,19700101,20991231,
0604010060,Mesalazine 1000 mg (by suppository),-1,,MESALAZINA 1000 MG (POR SUPOSITORIO),0.5000286,19061326,mesalamine 1000 MG Rectal Suppository,RxNorm,Drug,S,98,3,Clinical Drug,248420,19700101,20991231,
0604010079,Mesalazine 1 g + diluent 100 ml (enema) - per dose,-1,,MESALAZINA 1 G + DILUENTE 100 ML (ENEMA) - POR DOSE,0.43,19003395,mesalamine 10 MG/ML Enema,RxNorm,Drug,S,5,3,Clinical Drug,104113,19700101,20991231,
0604010079,Mesalazine 1 g + diluent 100 ml (enema) - per dose,-1,,MESALAZINA 1 G + DILUENTE 100 ML (ENEMA) - POR DOSE,0.43,19003395,mesalamine 10 MG/ML Enema,RxNorm,Drug,S,5,3,Clinical Drug,104113,19700101,20991231,
0604010079,Mesalazine 1 g + diluent 100 ml (enema) - per dose,-1,,MESALAZINA 1 G + DILUENTE 100 ML (ENEMA) - POR DOSE,0.43,19003395,mesalamine 10 MG/ML Enema,RxNorm,Drug,S,5,3,Clinical Drug,104113,19700101,20991231,
0604010079,Mesalazine 1 g + diluent 100 ml (enema) - per dose,-1,,MESALAZINA 1 G + DILUENTE 100 ML (ENEMA) - POR DOSE,0.43,36896465,100 ML mesalamine 10 MG/ML Enema,RxNorm Extension,Drug,S,3,3,Quant Clinical Drug,OMOP994583,20170824,20991231,
0604010079,Mesalazine 1 g + diluent 100 ml (enema) - per dose,-1,,MESALAZINA 1 G + DILUENTE 100 ML (ENEMA) - POR DOSE,0.43,19003395,mesalamine 10 MG/ML Enema,RxNorm,Drug,S,5,3,Clinical Drug,104113,19700101,20991231,
0604010079,Mesalazine 1 g + diluent 100 ml (enema) - per dose,-1,,MESALAZINA 1 G + DILUENTE 100 ML (ENEMA) - POR DOSE,0.43,968426,mesalamine,RxNorm,Drug,S,317,1,Ingredient,52582,19700101,20991231,
0604010087,Mesalazine 3 g + diluent 100 ml (enema) - per dose,-1,,MESALAZINA 3 G + DILUENTE 100 ML (ENEMA) - POR DOSE,0.38,19003423,sulfasalazine 30 MG/ML Enema,RxNorm,Drug,S,0,3,Clinical Drug,104122,19700101,20991231,
0604010087,Mesalazine 3 g + diluent 100 ml (enema) - per dose,-1,,MESALAZINA 3 G + DILUENTE 100 ML (ENEMA) - POR DOSE,0.38,19105787,mesalamine 30 MG/ML Enema,RxNorm,Drug,S,0,3,Clinical Drug,422600,19700101,20991231,
0604010087,Mesalazine 3 g + diluent 100 ml (enema) - per dose,-1,,MESALAZINA 3 G + DILUENTE 100 ML (ENEMA) - POR DOSE,0.38,40062545,mesalamine Enema,RxNorm,Drug,S,35,20,Clinical Drug Form,372785,19700101,20991231,
0604010087,Mesalazine 3 g + diluent 100 ml (enema) - per dose,-1,,MESALAZINA 3 G + DILUENTE 100 ML (ENEMA) - POR DOSE,0.38,19105787,mesalamine 30 MG/ML Enema,RxNorm,Drug,S,0,3,Clinical Drug,422600,19700101,20991231,
0604010087,Mesalazine 3 g + diluent 100 ml (enema) - per dose,-1,,MESALAZINA 3 G + DILUENTE 100 ML (ENEMA) - POR DOSE,0.38,19105787,mesalamine 30 MG/ML Enema,RxNorm,Drug,S,0,3,Clinical Drug,422600,19700101,20991231,
0604010087,Mesalazine 3 g + diluent 100 ml (enema) - per dose,-1,,MESALAZINA 3 G + DILUENTE 100 ML (ENEMA) - POR DOSE,0.38,40062545,mesalamine Enema,RxNorm,Drug,S,35,20,Clinical Drug Form,372785,19700101,20991231,
0604010087,Mesalazine 3 g + diluent 100 ml (enema) - per dose,-1,,MESALAZINA 3 G + DILUENTE 100 ML (ENEMA) - POR DOSE,0.38,40062545,mesalamine Enema,RxNorm,Drug,S,35,20,Clinical Drug Form,372785,19700101,20991231,
0604010087,Mesalazine 3 g + diluent 100 ml (enema) - per dose,-1,,MESALAZINA 3 G + DILUENTE 100 ML (ENEMA) - POR DOSE,0.38,19105787,mesalamine 30 MG/ML Enema,RxNorm,Drug,S,0,3,Clinical Drug,422600,19700101,20991231,
0604010087,Mesalazine 3 g + diluent 100 ml (enema) - per dose,-1,,MESALAZINA 3 G + DILUENTE 100 ML (ENEMA) - POR DOSE,0.38,40062545,mesalamine Enema,RxNorm,Drug,S,35,20,Clinical Drug Form,372785,19700101,20991231,
0604010087,Mesalazine 3 g + diluent 100 ml (enema) - per dose,-1,,MESALAZINA 3 G + DILUENTE 100 ML (ENEMA) - POR DOSE,0.38,19105787,mesalamine 30 MG/ML Enema,RxNorm,Drug,S,0,3,Clinical Drug,422600,19700101,20991231,
0604010087,Mesalazine 3 g + diluent 100 ml (enema) - per dose,-1,,MESALAZINA 3 G + DILUENTE 100 ML (ENEMA) - POR DOSE,0.38,19105787,mesalamine 30 MG/ML Enema,RxNorm,Drug,S,0,3,Clinical Drug,422600,19700101,20991231,
0604010087,Mesalazine 3 g + diluent 100 ml (enema) - per dose,-1,,MESALAZINA 3 G + DILUENTE 100 ML (ENEMA) - POR DOSE,0.38,40062545,mesalamine Enema,RxNorm,Drug,S,35,20,Clinical Drug Form,372785,19700101,20991231,
0604010087,Mesalazine 3 g + diluent 100 ml (enema) - per dose,-1,,MESALAZINA 3 G + DILUENTE 100 ML (ENEMA) - POR DOSE,0.38,19003423,sulfasalazine 30 MG/ML Enema,RxNorm,Drug,S,0,3,Clinical Drug,104122,19700101,20991231,
0604010087,Mesalazine 3 g + diluent 100 ml (enema) - per dose,-1,,MESALAZINA 3 G + DILUENTE 100 ML (ENEMA) - POR DOSE,0.38,968426,mesalamine,RxNorm,Drug,S,317,1,Ingredient,52582,19700101,20991231,
0604010087,Mesalazine 3 g + diluent 100 ml (enema) - per dose,-1,,MESALAZINA 3 G + DILUENTE 100 ML (ENEMA) - POR DOSE,0.38,968468,mesalamine 2000 MG Enema,RxNorm,Drug,S,0,3,Clinical Drug,248181,19700101,20991231,
0604010095,Sulfassalazine 500 mg (by tablet),-1,,SULFASSALAZINA 500 MG (POR COMPRIMIDO),0.51,964370,sulfasalazine 500 MG,RxNorm,Drug,S,48,50,Clinical Drug Comp,316751,19700101,20991231,
0604010095,Sulfassalazine 500 mg (by tablet),-1,,SULFASSALAZINA 500 MG (POR COMPRIMIDO),0.51,964362,sulfasalazine 500 MG Oral Tablet,RxNorm,Drug,S,143,4,Clinical Drug,198232,19700101,20991231,
0604010095,Sulfassalazine 500 mg (by tablet),-1,,SULFASSALAZINA 500 MG (POR COMPRIMIDO),0.51,964362,sulfasalazine 500 MG Oral Tablet,RxNorm,Drug,S,143,4,Clinical Drug,198232,19700101,20991231,
0604010095,Sulfassalazine 500 mg (by tablet),-1,,SULFASSALAZINA 500 MG (POR COMPRIMIDO),0.51,964362,sulfasalazine 500 MG Oral Tablet,RxNorm,Drug,S,143,4,Clinical Drug,198232,19700101,20991231,
0604010095,Sulfassalazine 500 mg (by tablet),-1,,SULFASSALAZINA 500 MG (POR COMPRIMIDO),0.51,964362,sulfasalazine 500 MG Oral Tablet,RxNorm,Drug,S,143,4,Clinical Drug,198232,19700101,20991231,
0604010095,Sulfassalazine 500 mg (by tablet),-1,,SULFASSALAZINA 500 MG (POR COMPRIMIDO),0.51,964362,sulfasalazine 500 MG Oral Tablet,RxNorm,Drug,S,143,4,Clinical Drug,198232,19700101,20991231,
0604010095,Sulfassalazine 500 mg (by tablet),-1,,SULFASSALAZINA 500 MG (POR COMPRIMIDO),0.51,964362,sulfasalazine 500 MG Oral Tablet,RxNorm,Drug,S,143,4,Clinical Drug,198232,19700101,20991231,
0604020015,Deferasirox 125 mg (by tablet),-1,,DEFERASIROX 125 MG (POR COMPRIMIDO),0.76,21075696,deferasirox 125 MG Oral Tablet,RxNorm Extension,Drug,S,11,2,Clinical Drug,OMOP261002,20170824,20991231,
0604020015,Deferasirox 125 mg (by tablet),-1,,DEFERASIROX 125 MG (POR COMPRIMIDO),0.76,21075696,deferasirox 125 MG Oral Tablet,RxNorm Extension,Drug,S,11,2,Clinical Drug,OMOP261002,20170824,20991231,
0604020015,Deferasirox 125 mg (by tablet),-1,,DEFERASIROX 125 MG (POR COMPRIMIDO),0.76,21075696,deferasirox 125 MG Oral Tablet,RxNorm Extension,Drug,S,11,2,Clinical Drug,OMOP261002,20170824,20991231,
0604020015,Deferasirox 125 mg (by tablet),-1,,DEFERASIROX 125 MG (POR COMPRIMIDO),0.76,21075696,deferasirox 125 MG Oral Tablet,RxNorm Extension,Drug,S,11,2,Clinical Drug,OMOP261002,20170824,20991231,
0604020015,Deferasirox 125 mg (by tablet),-1,,DEFERASIROX 125 MG (POR COMPRIMIDO),0.76,21075696,deferasirox 125 MG Oral Tablet,RxNorm Extension,Drug,S,11,2,Clinical Drug,OMOP261002,20170824,20991231,
0604020015,Deferasirox 125 mg (by tablet),-1,,DEFERASIROX 125 MG (POR COMPRIMIDO),0.76,21075696,deferasirox 125 MG Oral Tablet,RxNorm Extension,Drug,S,11,2,Clinical Drug,OMOP261002,20170824,20991231,
0604020015,Deferasirox 125 mg (by tablet),-1,,DEFERASIROX 125 MG (POR COMPRIMIDO),0.76,21075696,deferasirox 125 MG Oral Tablet,RxNorm Extension,Drug,S,11,2,Clinical Drug,OMOP261002,20170824,20991231,
0604020023,Deferasirox 250 mg (by tablet),-1,,DEFERASIROX 250 MG (POR COMPRIMIDO),0.63,1594124,deferasirox 250 MG,RxNorm,Drug,S,11,13,Clinical Drug Comp,1869540,20170807,20991231,
0604020023,Deferasirox 250 mg (by tablet),-1,,DEFERASIROX 250 MG (POR COMPRIMIDO),0.63,21085393,deferasirox 250 MG Oral Tablet,RxNorm Extension,Drug,S,14,2,Clinical Drug,OMOP260984,20170824,20991231,
0604020023,Deferasirox 250 mg (by tablet),-1,,DEFERASIROX 250 MG (POR COMPRIMIDO),0.63,21085393,deferasirox 250 MG Oral Tablet,RxNorm Extension,Drug,S,14,2,Clinical Drug,OMOP260984,20170824,20991231,
0604020023,Deferasirox 250 mg (by tablet),-1,,DEFERASIROX 250 MG (POR COMPRIMIDO),0.63,21085393,deferasirox 250 MG Oral Tablet,RxNorm Extension,Drug,S,14,2,Clinical Drug,OMOP260984,20170824,20991231,
0604020023,Deferasirox 250 mg (by tablet),-1,,DEFERASIROX 250 MG (POR COMPRIMIDO),0.63,21085393,deferasirox 250 MG Oral Tablet,RxNorm Extension,Drug,S,14,2,Clinical Drug,OMOP260984,20170824,20991231,
0604020023,Deferasirox 250 mg (by tablet),-1,,DEFERASIROX 250 MG (POR COMPRIMIDO),0.63,21085393,deferasirox 250 MG Oral Tablet,RxNorm Extension,Drug,S,14,2,Clinical Drug,OMOP260984,20170824,20991231,
0604020031,Deferasirox 500 mg (by tablet),-1,,DEFERASIROX 500 MG (POR COMPRIMIDO),0.75,21026537,deferasirox 500 MG Oral Tablet,RxNorm Extension,Drug,S,23,2,Clinical Drug,OMOP260993,20170824,20991231,
0604020031,Deferasirox 500 mg (by tablet),-1,,DEFERASIROX 500 MG (POR COMPRIMIDO),0.75,21026537,deferasirox 500 MG Oral Tablet,RxNorm Extension,Drug,S,23,2,Clinical Drug,OMOP260993,20170824,20991231,
0604020031,Deferasirox 500 mg (by tablet),-1,,DEFERASIROX 500 MG (POR COMPRIMIDO),0.75,21026537,deferasirox 500 MG Oral Tablet,RxNorm Extension,Drug,S,23,2,Clinical Drug,OMOP260993,20170824,20991231,
0604020031,Deferasirox 500 mg (by tablet),-1,,DEFERASIROX 500 MG (POR COMPRIMIDO),0.75,4051796,Operation on vas deferens,SNOMED,Procedure,S,11,2,Procedure,23304006,20020131,20991231,
0604020031,Deferasirox 500 mg (by tablet),-1,,DEFERASIROX 500 MG (POR COMPRIMIDO),0.75,21026537,deferasirox 500 MG Oral Tablet,RxNorm Extension,Drug,S,23,2,Clinical Drug,OMOP260993,20170824,20991231,
0604020031,Deferasirox 500 mg (by tablet),-1,,DEFERASIROX 500 MG (POR COMPRIMIDO),0.75,21026537,deferasirox 500 MG Oral Tablet,RxNorm Extension,Drug,S,23,2,Clinical Drug,OMOP260993,20170824,20991231,
0604020040,Deferiprone 500 mg (by tablet),-1,,DEFERIPRONA 500 MG (POR COMPRIMIDO),0.67,19101778,deferiprone 500 MG Oral Tablet,RxNorm,Drug,S,18,4,Clinical Drug,389242,19700101,20991231,
0604020040,Deferiprone 500 mg (by tablet),-1,,DEFERIPRONA 500 MG (POR COMPRIMIDO),0.67,19101778,deferiprone 500 MG Oral Tablet,RxNorm,Drug,S,18,4,Clinical Drug,389242,19700101,20991231,
0604020040,Deferiprone 500 mg (by tablet),-1,,DEFERIPRONA 500 MG (POR COMPRIMIDO),0.67,19101778,deferiprone 500 MG Oral Tablet,RxNorm,Drug,S,18,4,Clinical Drug,389242,19700101,20991231,
0604020040,Deferiprone 500 mg (by tablet),-1,,DEFERIPRONA 500 MG (POR COMPRIMIDO),0.67,19101778,deferiprone 500 MG Oral Tablet,RxNorm,Drug,S,18,4,Clinical Drug,389242,19700101,20991231,
0604020040,Deferiprone 500 mg (by tablet),-1,,DEFERIPRONA 500 MG (POR COMPRIMIDO),0.67,19101778,deferiprone 500 MG Oral Tablet,RxNorm,Drug,S,18,4,Clinical Drug,389242,19700101,20991231,
0604020040,Deferiprone 500 mg (by tablet),-1,,DEFERIPRONA 500 MG (POR COMPRIMIDO),0.67,19101778,deferiprone 500 MG Oral Tablet,RxNorm,Drug,S,18,4,Clinical Drug,389242,19700101,20991231,
0604020058,Deferoxamine 500 mg injectable (by vial),-1,,DESFERROXAMINA 500 MG INJETAVEL (POR FRASCO-AMPOLA),0.67,44071670,Deferoxamine 500 MG Injectable Solution,RxNorm Extension,Drug,S,20,2,Clinical Drug,OMOP1066301,20170824,20991231,
0604020058,Deferoxamine 500 mg injectable (by vial),-1,,DESFERROXAMINA 500 MG INJETAVEL (POR FRASCO-AMPOLA),0.67,44071670,Deferoxamine 500 MG Injectable Solution,RxNorm Extension,Drug,S,20,2,Clinical Drug,OMOP1066301,20170824,20991231,
0604020058,Deferoxamine 500 mg injectable (by vial),-1,,DESFERROXAMINA 500 MG INJETAVEL (POR FRASCO-AMPOLA),0.67,44071670,Deferoxamine 500 MG Injectable Solution,RxNorm Extension,Drug,S,20,2,Clinical Drug,OMOP1066301,20170824,20991231,
0604020058,Deferoxamine 500 mg injectable (by vial),-1,,DESFERROXAMINA 500 MG INJETAVEL (POR FRASCO-AMPOLA),0.67,35605637,deferoxamine mesylate 500 MG Injection,RxNorm,Drug,S,20,3,Clinical Drug,1731350,20160502,20991231,
0604020058,Deferoxamine 500 mg injectable (by vial),-1,,DESFERROXAMINA 500 MG INJETAVEL (POR FRASCO-AMPOLA),0.67,44071670,Deferoxamine 500 MG Injectable Solution,RxNorm Extension,Drug,S,20,2,Clinical Drug,OMOP1066301,20170824,20991231,
0604030010,Bromocriptine 2.5 mg (by tablet),-1,,"BROMOCRIPTINA 2,5 MG (POR COMPRIMIDO)",0.74,730551,bromocriptine 2.5 MG Oral Tablet,RxNorm,Drug,S,109,4,Clinical Drug,197411,19700101,20991231,
0604030010,Bromocriptine 2.5 mg (by tablet),-1,,"BROMOCRIPTINA 2,5 MG (POR COMPRIMIDO)",0.74,730551,bromocriptine 2.5 MG Oral Tablet,RxNorm,Drug,S,109,4,Clinical Drug,197411,19700101,20991231,
0604030010,Bromocriptine 2.5 mg (by tablet),-1,,"BROMOCRIPTINA 2,5 MG (POR COMPRIMIDO)",0.74,730551,bromocriptine 2.5 MG Oral Tablet,RxNorm,Drug,S,109,4,Clinical Drug,197411,19700101,20991231,
0604030010,Bromocriptine 2.5 mg (by tablet),-1,,"BROMOCRIPTINA 2,5 MG (POR COMPRIMIDO)",0.74,730551,bromocriptine 2.5 MG Oral Tablet,RxNorm,Drug,S,109,4,Clinical Drug,197411,19700101,20991231,
0604030010,Bromocriptine 2.5 mg (by tablet),-1,,"BROMOCRIPTINA 2,5 MG (POR COMPRIMIDO)",0.74,730551,bromocriptine 2.5 MG Oral Tablet,RxNorm,Drug,S,109,4,Clinical Drug,197411,19700101,20991231,
0604030010,Bromocriptine 2.5 mg (by tablet),-1,,"BROMOCRIPTINA 2,5 MG (POR COMPRIMIDO)",0.74,730551,bromocriptine 2.5 MG Oral Tablet,RxNorm,Drug,S,109,4,Clinical Drug,197411,19700101,20991231,
0604030037,Cabergoline 0.5 mg (by tablet),-1,,"CABERGOLINA 0,5 MG (POR COMPRIMIDO)",0.73,19022177,cabergoline 0.5 MG Oral Tablet,RxNorm,Drug,S,159,4,Clinical Drug,199703,19700101,20991231,
0604030037,Cabergoline 0.5 mg (by tablet),-1,,"CABERGOLINA 0,5 MG (POR COMPRIMIDO)",0.73,42956314,cabergoline 0.25 MG Oral Tablet,RxNorm Extension,Drug,S,7,2,Clinical Drug,OMOP4682852,20180821,20991231,
0604030037,Cabergoline 0.5 mg (by tablet),-1,,"CABERGOLINA 0,5 MG (POR COMPRIMIDO)",0.73,19022177,cabergoline 0.5 MG Oral Tablet,RxNorm,Drug,S,159,4,Clinical Drug,199703,19700101,20991231,
